1 - State Name,8 - Structure Number,22 - Owner Agency,CAT29 - Deck Area (sq. ft.),27 - Year Built,43A - Main Span Material,43B - Main Span Design,2014,2015,2016,2017,2018,2019,2020,2021,2022
'Oklahoma',030120000000000,'County Highway Agency',1488,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',055730000000000,'County Highway Agency',411.4,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',096840000000000,'County Highway Agency',586.09,1941,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',135840000000000,'County Highway Agency',532.71,1956,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',116630000000000,'County Highway Agency',559.72,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',027000000000000,'County Highway Agency',516.88,1930,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',241290000000000,'County Highway Agency',629.26,1995,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089730000000000,'County Highway Agency',1083.39,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',016560000000000,'County Highway Agency',620.75,1926,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',017820000000000,'County Highway Agency',502.89,1927,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',062160000000000,'County Highway Agency',440.78,1938,'Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',068120000000000,'County Highway Agency',438.2,1939,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',019750000000000,'County Highway Agency',416.67,1928,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',115680000000000,'County Highway Agency',543.15,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',017830000000000,'County Highway Agency',385.03,1927,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',091580000000000,'County Highway Agency',703.53,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',115450000000000,'City or Municipal Highway Agency',530.66,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',117080000000000,'County Highway Agency',617.2,1950,'Steel','Other Main Design /Construction OR No Approach or Second Span Type','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',245850000000000,'County Highway Agency',461.56,1993,'Steel','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',055630000000000,'County Highway Agency',576.95,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',115580000000000,'County Highway Agency',321.73,1950,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028270000000000,'County Highway Agency',479.96,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',199150000000000,'County Highway Agency',1459.91,1981,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',013750000000000,'County Highway Agency',718.38,1937,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',108440000000000,'County Highway Agency',611.82,1948,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',048040000000000,'County Highway Agency',538.73,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',159260000000000,'County Highway Agency',617.2,1964,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',069810000000000,'County Highway Agency',904.17,1939,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',075960000000000,'County Highway Agency',337.56,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',159720000000000,'County Highway Agency',1292.53,1964,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',060990000000000,'County Highway Agency',643.47,1938,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',134540000000000,'County Highway Agency',1369.06,1955,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028260000000000,'County Highway Agency',505.9,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',034810000000000,'County Highway Agency',474.47,1932,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028250000000000,'County Highway Agency',511.29,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',059060000000000,'County Highway Agency',504.83,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028830000000000,'County Highway Agency',840.45,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',225920000000000,'County Highway Agency',1673.14,1990,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',070600000000000,'County Highway Agency',891.47,1939,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',093990000000000,'County Highway Agency',1610.07,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',066480000000000,'County Highway Agency',770.05,1939,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',079990000000000,'County Highway Agency',321.73,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028310000000000,'County Highway Agency',695.78,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',104570000000000,'County Highway Agency',479.96,1946,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',014300000000000,'County Highway Agency',400.53,1925,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',080240000000000,'County Highway Agency',353.38,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',087940000000000,'County Highway Agency',738.4,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',076160000000000,'County Highway Agency',416.67,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',082380000000000,'County Highway Agency',960.89,1940,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',068100000000000,'County Highway Agency',620.75,1939,'Concrete','Culvert','Poor','Poor','Poor','Poor','Fair','Fair','Fair','Fair','Poor'
'Oklahoma',119890000000000,'County Highway Agency',542.5,1950,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',103670000000000,'County Highway Agency',416.67,1946,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',162280000000000,'County Highway Agency',558.11,1965,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',230030000000000,'County Highway Agency',1537.09,1992,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',044170000000000,'County Highway Agency',666.07,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',093670000000000,'County Highway Agency',1318.58,1940,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',080000000000000,'County Highway Agency',597.5,1992,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',020510000000000,'County Highway Agency',817.84,1928,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',009720000000000,'County Highway Agency',816.33,1920,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',042450000000000,'County Highway Agency',552.73,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003190000000000,'County Highway Agency',1059.92,1912,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089700000000000,'County Highway Agency',770.05,1940,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',133670000000000,'County Highway Agency',799.33,1955,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',100540000000000,'County Highway Agency',630.33,1943,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',050150000000000,'County Highway Agency',2621.44,1936,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028220000000000,'County Highway Agency',651.22,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089630000000000,'County Highway Agency',800.4,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',014180000000000,'County Highway Agency',378.89,1925,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',102910000000000,'County Highway Agency',1325.25,1945,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028240000000000,'County Highway Agency',676.3,1930,'Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',025750000000000,'County Highway Agency',597.5,1930,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089900000000000,'County Highway Agency',1062.94,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',076400000000000,'County Highway Agency',538.41,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003100000000000,'County Highway Agency',1136.67,1912,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',013170000000000,'County Highway Agency',864.99,1923,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',044840000000000,'County Highway Agency',959.06,1935,'Steel','Truss - Thru','Poor','Poor','Fair','Poor','Poor','Fair','Poor','Poor','Poor'
'Oklahoma',046310000000000,'County Highway Agency',369.2,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',080260000000000,'County Highway Agency',400.85,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',116900000000000,'County Highway Agency',917.73,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',082050000000000,'County Highway Agency',663.16,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',026700000000000,'County Highway Agency',812.24,1930,'Concrete','Culvert','Poor','Poor','Poor','Fair','Fair','Fair','Fair','Poor','Poor'
'Oklahoma',216830000000000,'County Highway Agency',6920.44,1987,'Prestressed Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',018840000000000,'County Highway Agency',1075.96,1927,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',058860000000000,'County Highway Agency',812.03,1938,'Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003790000000000,'County Highway Agency',840.88,1914,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',026770000000000,'County Highway Agency',627.64,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',030840000000000,'County Highway Agency',555.31,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',023040000000000,'County Highway Agency',1336.45,1929,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003010000000000,'County Highway Agency',643.47,1912,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',095250000000000,'County Highway Agency',5166.68,1940,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Fair','Poor','Poor'
'Oklahoma',082290000000000,'County Highway Agency',936.57,1940,'Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',064390000000000,'County Highway Agency',1065.63,1938,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003900000000000,'County Highway Agency',1462.28,1914,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',043230000000000,'County Highway Agency',400.85,1935,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',100810000000000,'County Highway Agency',369.2,1944,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',079690000000000,'County Highway Agency',399.56,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003090000000000,'County Highway Agency',1130.75,1912,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',119060000000000,'County Highway Agency',1050.56,1950,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',013200000000000,'County Highway Agency',881.78,1923,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',035930000000000,'County Highway Agency',717.31,1932,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',097400000000000,'County Highway Agency',643.47,1941,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',092600000000000,'County Highway Agency',1280.37,1940,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',039540000000000,'County Highway Agency',675.11,1933,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',147430000000000,'County Highway Agency',801.7,1960,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',188310000000000,'County Highway Agency',495.03,1975,'Concrete','Culvert','Poor','Fair','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',036610000000000,'County Highway Agency',648.63,1932,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',029450000000000,'County Highway Agency',757.78,1930,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',115570000000000,'County Highway Agency',400.85,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',058820000000000,'County Highway Agency',654.02,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',199420000000000,'County Highway Agency',1537.09,1981,'Prestressed Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',025730000000000,'County Highway Agency',464.14,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Fair','Poor','Poor','Poor','Poor'
'Oklahoma',109280000000000,'County Highway Agency',2215.64,1948,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',039790000000000,'County Highway Agency',834.2,1933,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028190000000000,'County Highway Agency',489.76,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',000700000000000,'County Highway Agency',10432.38,1906,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',242350000000000,'County Highway Agency',960.89,1995,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',091490000000000,'County Highway Agency',899.86,1940,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',235290000000000,'County Highway Agency',1195.01,1993,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',062410000000000,'County Highway Agency',582.11,1938,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',099200000000000,'City or Municipal Highway Agency',1033.77,1942,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028100000000000,'City or Municipal Highway Agency',2924.55,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',010480000000000,'County Highway Agency',930.32,1920,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',044130000000000,'County Highway Agency',564.35,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',099490000000000,'County Highway Agency',753.47,1942,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',135500000000000,'County Highway Agency',321.73,1956,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',119000000000000,'County Highway Agency',532.71,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',108670000000000,'County Highway Agency',479.96,1948,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',115590000000000,'County Highway Agency',397.19,1950,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',230850000000000,'County Highway Agency',432.49,1990,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Fair','Fair','Fair','Fair','Fair','Poor'
'Oklahoma',237230000000000,'County Highway Agency',1200.28,1994,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',094300000000000,'County Highway Agency',3164.91,1940,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003820000000000,'County Highway Agency',1069.18,1914,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Fair','Fair','Poor','Poor'
'Oklahoma',010560000000000,'County Highway Agency',1250.34,1920,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',011070000000000,'County Highway Agency',1528.48,1920,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',086190000000000,'County Highway Agency',685.66,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',055620000000000,'County Highway Agency',432.49,1938,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',132260000000000,'State Highway Agency',6957.79,1954,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',012170000000000,'County Highway Agency',1805.65,1921,'Steel','Truss - Thru','Poor','Poor','Fair','Fair','Fair','Fair','Fair','Fair','Poor'
'Oklahoma',025690000000000,'County Highway Agency',416.67,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028920000000000,'County Highway Agency',958.63,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003130000000000,'County Highway Agency',1075.96,1912,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',265530000000000,'County Highway Agency',483.08,1950,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',241370000000000,'County Highway Agency',2462.24,1996,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',046270000000000,'County Highway Agency',597.18,1936,'Masonry','Arch - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',096200000000000,'County Highway Agency',591.37,1941,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',026730000000000,'County Highway Agency',702.67,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',058830000000000,'County Highway Agency',400.53,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',272360000000000,'County Highway Agency',337.56,1950,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Fair','Fair','Fair','Fair','Poor','Poor'
'Oklahoma',035910000000000,'County Highway Agency',596,1932,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',087580000000000,'County Highway Agency',919.24,1940,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',100180000000000,'County Highway Agency',439.92,1943,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',288880000000000,'County Highway Agency',538.41,2006,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028800000000000,'County Highway Agency',793.3,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',126560000000000,'County Highway Agency',493.2,1952,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028160000000000,'County Highway Agency',935.38,1992,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',239490000000000,'County Highway Agency',1654.63,1995,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',008060000000000,'County Highway Agency',479.96,1920,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',096190000000000,'County Highway Agency',879.84,1941,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',025670000000000,'County Highway Agency',391.16,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',055600000000000,'County Highway Agency',353.38,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',097480000000000,'County Highway Agency',1381.87,1941,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
